PT     36
1      1           -13         -13
4
0.1    -1.491E+00  8.038E-02   6.554E-02   -1.480E+00  7.427E-02   7.427E-02   7.427E-02   7.427E-02
1      -1.433E+00  3.428E-02   1.062E-02   -1.151E+00  6.421E-02   6.421E-02   6.421E-02   6.421E-02
18     18          -5          13
4
0.001  -9.889E-01  3.370E-02   2.306E-02   -1.053E+00  5.102E-02   5.102E-02   5.102E-02   5.102E-02
0.01   -9.708E-01  9.240E-02   6.762E-02   -1.143E+00  5.266E-02   5.266E-02   5.266E-02   5.266E-02
0.1    -1.279E+00  9.878E-02   4.874E-02   -1.416E+00  6.728E-02   6.728E-02   6.728E-02   6.728E-02
1      -1.381E+00  7.907E-02   -3.093E-03  -1.265E+00  6.609E-02   6.609E-02   6.609E-02   6.609E-02
19     19          5           -13
4
0.001  -9.913E-01  3.141E-02   2.040E-02   -1.067E+00  5.143E-02   5.143E-02   5.143E-02   5.143E-02
0.01   -9.803E-01  8.189E-02   5.475E-02   -1.176E+00  5.368E-02   5.368E-02   5.368E-02   5.368E-02
0.1    -1.275E+00  5.606E-02   3.314E-02   -1.445E+00  6.786E-02   6.786E-02   6.786E-02   6.786E-02
1      -1.257E+00  -1.430E-02  7.956E-03   -1.190E+00  6.116E-02   6.116E-02   6.116E-02   6.116E-02
20     20          5           -9
4
0.001  -1.039E+00  2.483E-02   2.838E-02   -1.073E+00  5.281E-02   5.281E-02   5.281E-02   5.281E-02
0.01   -1.105E+00  6.213E-02   7.052E-02   -1.187E+00  5.728E-02   5.728E-02   5.728E-02   5.728E-02
0.1    -1.529E+00  2.116E-02   3.756E-02   -1.599E+00  7.819E-02   7.819E-02   7.819E-02   7.819E-02
1      -1.213E+00  -5.641E-02  -4.174E-02  -1.195E+00  6.019E-02   6.019E-02   6.019E-02   6.019E-02
21     21          5           -5
4
0.001  -1.096E+00  2.216E-02   2.451E-02   -1.088E+00  5.461E-02   5.461E-02   5.461E-02   5.461E-02
0.01   -1.239E+00  5.614E-02   5.859E-02   -1.223E+00  6.155E-02   6.155E-02   6.155E-02   6.155E-02
0.1    -1.706E+00  6.683E-02   3.493E-02   -1.752E+00  8.646E-02   8.646E-02   8.646E-02   8.646E-02
1      -1.174E+00  6.436E-02   -4.400E-02  -1.288E+00  6.148E-02   6.148E-02   6.148E-02   6.148E-02
22     22          5           5
4
0.001  -1.071E+00  -3.487E-02  -2.639E-02  -1.081E+00  5.380E-02   5.380E-02   5.380E-02   5.380E-02
0.01   -1.181E+00  -8.585E-02  -6.053E-02  -1.203E+00  5.961E-02   5.961E-02   5.961E-02   5.961E-02
0.1    -1.643E+00  -8.215E-02  -5.560E-02  -1.661E+00  8.260E-02   8.260E-02   8.260E-02   8.260E-02
1      -1.259E+00  -2.174E-02  8.060E-03   -1.231E+00  6.225E-02   6.225E-02   6.225E-02   6.225E-02
23     23          5           9
4
0.001  -1.021E+00  -3.281E-02  -2.214E-02  -1.085E+00  5.262E-02   5.262E-02   5.262E-02   5.262E-02
0.01   -1.054E+00  -8.231E-02  -5.314E-02  -1.214E+00  5.657E-02   5.657E-02   5.657E-02   5.657E-02
0.1    -1.437E+00  -6.941E-02  -4.275E-02  -1.570E+00  7.509E-02   7.509E-02   7.509E-02   7.509E-02
1      -1.259E+00  3.327E-02   -1.943E-02  -1.192E+00  6.126E-02   6.126E-02   6.126E-02   6.126E-02
24     24          5           13
4
0.001  -9.896E-01  -2.582E-02  -1.695E-02  -1.062E+00  5.126E-02   5.126E-02   5.126E-02   5.126E-02
0.01   -9.736E-01  -6.386E-02  -3.740E-02  -1.165E+00  5.326E-02   5.326E-02   5.326E-02   5.326E-02
0.1    -1.278E+00  1.467E-03   5.565E-03   -1.448E+00  6.802E-02   6.802E-02   6.802E-02   6.802E-02
1      -1.333E+00  1.668E-01   7.323E-02   -1.332E+00  6.662E-02   6.662E-02   6.662E-02   6.662E-02
25     25          9           -13
4
0.001  -1.000E+00  4.093E-02   3.349E-02   -1.037E+00  5.091E-02   5.091E-02   5.091E-02   5.091E-02
0.01   -1.004E+00  1.080E-01   8.998E-02   -1.097E+00  5.246E-02   5.246E-02   5.246E-02   5.246E-02
0.1    -1.269E+00  7.673E-02   4.826E-02   -1.345E+00  6.533E-02   6.533E-02   6.533E-02   6.533E-02
1      -1.299E+00  -3.045E-03  -2.188E-02  -1.207E+00  6.260E-02   6.260E-02   6.260E-02   6.260E-02
26     26          9           -9
4
0.001  -1.031E+00  3.808E-02   4.010E-02   -1.035E+00  5.166E-02   5.166E-02   5.166E-02   5.166E-02
0.01   -1.085E+00  9.750E-02   1.058E-01   -1.089E+00  5.435E-02   5.435E-02   5.435E-02   5.435E-02
0.1    -1.397E+00  6.105E-02   7.502E-02   -1.404E+00  7.004E-02   7.004E-02   7.004E-02   7.004E-02
1      -1.214E+00  -6.234E-03  1.934E-02   -1.181E+00  5.987E-02   5.987E-02   5.987E-02   5.987E-02
27     27          9           -5
4
0.001  -1.081E+00  2.790E-02   2.698E-02   -1.031E+00  5.280E-02   5.280E-02   5.280E-02   5.280E-02
0.01   -1.215E+00  7.098E-02   7.129E-02   -1.080E+00  5.727E-02   5.727E-02   5.727E-02   5.727E-02
0.1    -1.630E+00  4.880E-02   5.087E-02   -1.479E+00  7.764E-02   7.764E-02   7.764E-02   7.764E-02
1      -1.365E+00  2.332E-02   4.680E-02   -1.231E+00  6.482E-02   6.482E-02   6.482E-02   6.482E-02
28     28          9           5
4
0.001  -1.074E+00  -3.076E-02  -3.091E-02  -1.033E+00  5.268E-02   5.268E-02   5.268E-02   5.268E-02
0.01   -1.192E+00  -7.682E-02  -7.370E-02  -1.084E+00  5.684E-02   5.684E-02   5.684E-02   5.684E-02
0.1    -1.554E+00  -6.457E-02  -4.888E-02  -1.456E+00  7.523E-02   7.523E-02   7.523E-02   7.523E-02
1      -1.229E+00  -2.807E-03  2.858E-02   -1.179E+00  6.018E-02   6.018E-02   6.018E-02   6.018E-02
29     29          9           9
4
0.001  -1.023E+00  -3.804E-02  -3.216E-02  -1.036E+00  5.147E-02   5.147E-02   5.147E-02   5.147E-02
0.01   -1.061E+00  -9.682E-02  -7.710E-02  -1.091E+00  5.377E-02   5.377E-02   5.377E-02   5.377E-02
0.1    -1.360E+00  -5.229E-02  -2.229E-02  -1.391E+00  6.877E-02   6.877E-02   6.877E-02   6.877E-02
1      -1.231E+00  5.560E-02   8.538E-02   -1.188E+00  6.046E-02   6.046E-02   6.046E-02   6.046E-02
30     30          9           13
4
0.001  -9.955E-01  -3.978E-02  -2.976E-02  -1.036E+00  5.077E-02   5.077E-02   5.077E-02   5.077E-02
0.01   -9.873E-01  -1.040E-01  -7.284E-02  -1.092E+00  5.192E-02   5.192E-02   5.192E-02   5.192E-02
0.1    -1.233E+00  -6.123E-02  -2.402E-02  -1.311E+00  6.358E-02   6.358E-02   6.358E-02   6.358E-02
1      -1.266E+00  5.695E-02   6.109E-02   -1.185E+00  6.124E-02   6.124E-02   6.124E-02   6.124E-02
31     31          13          -13
4
0.001  -1.007E+00  3.736E-02   4.265E-02   -1.003E+00  5.025E-02   5.025E-02   5.025E-02   5.025E-02
0.01   -1.023E+00  9.883E-02   1.166E-01   -1.003E+00  5.064E-02   5.064E-02   5.064E-02   5.064E-02
0.1    -1.227E+00  6.422E-02   8.633E-02   -1.162E+00  5.971E-02   5.971E-02   5.971E-02   5.971E-02
1      -1.272E+00  5.630E-03   2.812E-02   -1.064E+00  5.816E-02   5.816E-02   5.816E-02   5.816E-02
32     32          13          -9
4
0.001  -1.037E+00  3.125E-02   4.095E-02   -1.001E+00  5.096E-02   5.096E-02   5.096E-02   5.096E-02
0.01   -1.105E+00  8.163E-02   1.110E-01   -1.000E+00  5.256E-02   5.256E-02   5.256E-02   5.256E-02
0.1    -1.370E+00  3.542E-02   7.483E-02   -1.261E+00  6.572E-02   6.572E-02   6.572E-02   6.572E-02
1      -1.320E+00  -5.761E-02  -1.940E-02  -1.246E+00  6.410E-02   6.410E-02   6.410E-02   6.410E-02
33     33          13          -5
4
0.001  -1.067E+00  2.084E-02   2.740E-02   -9.922E-01  5.144E-02   5.144E-02   5.144E-02   5.144E-02
0.01   -1.181E+00  5.594E-02   7.480E-02   -9.772E-01  5.372E-02   5.372E-02   5.372E-02   5.372E-02
0.1    -1.482E+00  3.150E-02   4.864E-02   -1.285E+00  6.900E-02   6.900E-02   6.900E-02   6.900E-02
1      -1.353E+00  2.695E-02   2.452E-02   -1.298E+00  6.625E-02   6.625E-02   6.625E-02   6.625E-02
34     34          13          5
4
0.001  -1.071E+00  -2.203E-02  -3.507E-02  -9.937E-01  5.157E-02   5.157E-02   5.157E-02   5.157E-02
0.01   -1.190E+00  -5.706E-02  -8.938E-02  -9.801E-01  5.400E-02   5.400E-02   5.400E-02   5.400E-02
0.1    -1.477E+00  -3.837E-02  -7.053E-02  -1.273E+00  6.855E-02   6.855E-02   6.855E-02   6.855E-02
1      -1.315E+00  1.888E-02   3.839E-03   -1.239E+00  6.383E-02   6.383E-02   6.383E-02   6.383E-02
35     35          13          9
4
0.001  -1.030E+00  -4.193E-02  -4.481E-02  -1.000E+00  5.076E-02   5.076E-02   5.076E-02   5.076E-02
0.01   -1.082E+00  -1.136E-01  -1.165E-01  -9.969E-01  5.193E-02   5.193E-02   5.193E-02   5.193E-02
0.1    -1.319E+00  -1.246E-01  -9.174E-02  -1.236E+00  6.383E-02   6.383E-02   6.383E-02   6.383E-02
1      -1.292E+00  -1.180E-01  1.363E-02   -1.192E+00  6.206E-02   6.206E-02   6.206E-02   6.206E-02
36     36          13          13
4
0.001  -1.007E+00  -3.965E-02  -3.577E-02  -1.012E+00  5.048E-02   5.048E-02   5.048E-02   5.048E-02
0.01   -1.019E+00  -1.055E-01  -9.069E-02  -1.029E+00  5.119E-02   5.119E-02   5.119E-02   5.119E-02
0.1    -1.224E+00  -5.924E-02  -4.018E-02  -1.230E+00  6.135E-02   6.135E-02   6.135E-02   6.135E-02
1      -1.290E+00  7.386E-02   6.545E-02   -1.256E+00  6.364E-02   6.364E-02   6.364E-02   6.364E-02
END
